date,gross_equity,net_equity
2021-02-28 00:00:00+00:00,100101.0875469653,94974.23142132843
2021-03-01 00:00:00+00:00,100129.29290281917,95000.99218946624
2021-03-02 00:00:00+00:00,100111.10231510265,94983.73326521461
2021-03-03 00:00:00+00:00,100125.73655416621,94997.61798556638
2021-03-04 00:00:00+00:00,100147.77434609516,95018.52707258995
2021-03-05 00:00:00+00:00,100113.80103919936,94986.29376933283
2021-03-06 00:00:00+00:00,100091.26949501198,94964.91621845527
2021-03-07 00:00:00+00:00,100051.71940806246,94927.39175990318
2021-03-08 00:00:00+00:00,100047.35714232162,94923.25291539966
2021-03-09 00:00:00+00:00,100062.61748412262,94937.73167151802
2021-03-10 00:00:00+00:00,100093.48158187522,94967.01500933582
2021-03-11 00:00:00+00:00,100095.94884507882,94969.35590724432
2021-03-12 00:00:00+00:00,100129.32322516596,95001.02095879984
2021-03-13 00:00:00+00:00,100102.87803243674,94975.93020388603
2021-03-14 00:00:00+00:00,100070.00533915922,94944.74114435342
2021-03-15 00:00:00+00:00,100069.89503932788,94944.63649372509
2021-03-16 00:00:00+00:00,100078.52516628806,94952.82461330696
2021-03-17 00:00:00+00:00,100078.86923080964,94953.15105594907
2021-03-18 00:00:00+00:00,100038.75827173496,94915.09445134024
2021-03-19 00:00:00+00:00,100037.98048371126,94914.35649912045
2021-03-20 00:00:00+00:00,100013.03901213488,94890.69244959277
2021-03-21 00:00:00+00:00,100027.34760426386,94904.2682015998
2021-03-22 00:00:00+00:00,100019.06476174787,94611.69677506373
2021-03-23 00:00:00+00:00,100036.7544990899,94628.43014554087
2021-03-24 00:00:00+00:00,100045.97887652094,94637.15582201588
2021-03-25 00:00:00+00:00,100066.05162384541,94656.14336891836
2021-03-26 00:00:00+00:00,100066.30390590057,94656.38201175471
2021-03-27 00:00:00+00:00,100046.3040081528,94637.46337593513
2021-03-28 00:00:00+00:00,100064.91524915633,94655.06843047775
2021-03-29 00:00:00+00:00,100053.89137053398,94644.6405399152
2021-03-30 00:00:00+00:00,100063.44496423975,94653.67763412277
2021-03-31 00:00:00+00:00,100078.22549118854,94667.65907593274
2021-04-01 00:00:00+00:00,100079.36052776003,94668.7327485989
2021-04-02 00:00:00+00:00,100098.96958221764,94687.28167143486
2021-04-03 00:00:00+00:00,100108.99752898037,94696.76747357319
2021-04-04 00:00:00+00:00,100131.85701638315,94718.39109998617
2021-04-05 00:00:00+00:00,100091.71631665152,94680.42054186914
2021-04-06 00:00:00+00:00,100090.01891602957,94678.81490844984
2021-04-07 00:00:00+00:00,100102.95301332453,94691.04974482072
2021-04-08 00:00:00+00:00,100097.69660218533,94686.0775129966
2021-04-09 00:00:00+00:00,100098.9375581683,94687.25137871361
2021-04-10 00:00:00+00:00,100102.34165967941,94690.47144301563
2021-04-11 00:00:00+00:00,100089.11682524954,94677.96158773995
2021-04-12 00:00:00+00:00,100073.04204398644,94662.75586336917
2021-04-13 00:00:00+00:00,100082.60414493163,94671.80100488606
2021-04-14 00:00:00+00:00,100093.07006798258,94681.70110483728
2021-04-15 00:00:00+00:00,100097.55044966313,94685.9392619727
2021-04-16 00:00:00+00:00,100142.38623518798,94728.35107370932
2021-04-17 00:00:00+00:00,100171.58435728421,94755.9706468452
2021-04-18 00:00:00+00:00,100143.33261580422,94729.24628979749
2021-04-19 00:00:00+00:00,100109.5548928393,94697.29470446202
2021-04-20 00:00:00+00:00,100113.51865594722,94701.04417316729
2021-04-21 00:00:00+00:00,100101.03991061548,94689.24007089667
2021-04-22 00:00:00+00:00,100093.84690935581,94682.43594754576
2021-04-23 00:00:00+00:00,100031.55542215778,94623.51214824323
2021-04-24 00:00:00+00:00,100008.29984222497,94601.51384339832
2021-04-25 00:00:00+00:00,100009.84841891713,94602.97869881145
2021-04-26 00:00:00+00:00,100027.84618067917,94620.00344086955
2021-04-27 00:00:00+00:00,99996.90042398314,94306.87070583217
2021-04-28 00:00:00+00:00,100001.9398679426,94311.62339504452
2021-04-29 00:00:00+00:00,99987.89597961755,94298.37863290828
2021-04-30 00:00:00+00:00,99960.61239850734,94272.64754379209
2021-05-01 00:00:00+00:00,99948.75114824325,94261.46122311291
2021-05-02 00:00:00+00:00,99928.24158544968,94242.11869671055
2021-05-03 00:00:00+00:00,99962.77998339236,94274.69178862998
2021-05-04 00:00:00+00:00,99981.30313891124,94292.16093842537
2021-05-05 00:00:00+00:00,99982.13874011347,94292.9489921971
2021-05-06 00:00:00+00:00,100012.55757207985,94321.6369299343
2021-05-07 00:00:00+00:00,100015.08994894885,94324.02520934049
2021-05-08 00:00:00+00:00,99998.95974055112,94308.81284304339
2021-05-09 00:00:00+00:00,100030.2370896728,94338.31044654043
2021-05-10 00:00:00+00:00,100041.94598492382,94349.35308152075
2021-05-11 00:00:00+00:00,100022.31724547212,94330.84125779681
2021-05-12 00:00:00+00:00,100019.52698760683,94328.20977135451
2021-05-13 00:00:00+00:00,100003.11178506467,94312.72862766714
2021-05-14 00:00:00+00:00,99976.61264040279,94287.73733894872
2021-05-15 00:00:00+00:00,99996.02131032279,94306.04161555086
2021-05-16 00:00:00+00:00,100034.97905003598,94342.78257958619
2021-05-17 00:00:00+00:00,100008.16640414874,94317.49562850822
2021-05-18 00:00:00+00:00,100020.35365186416,94328.9893967119
2021-05-19 00:00:00+00:00,100008.41148684156,94317.72676549075
2021-05-20 00:00:00+00:00,99999.72042207718,94309.53024022291
2021-05-21 00:00:00+00:00,99988.93637498579,94299.35982763591
2021-05-22 00:00:00+00:00,99972.75235374234,94284.09671055492
2021-05-23 00:00:00+00:00,99970.79351565841,93999.3970442633
2021-05-24 00:00:00+00:00,99986.32000375616,94013.99611333215
2021-05-25 00:00:00+00:00,99979.94685041322,94008.00363742554
2021-05-26 00:00:00+00:00,99979.95158526195,94008.00808945508
2021-05-27 00:00:00+00:00,99983.70885111531,94011.54092852067
2021-05-28 00:00:00+00:00,100000.76294032605,94027.57635293387
2021-05-29 00:00:00+00:00,100011.24224446302,94037.42971345727
2021-05-30 00:00:00+00:00,99995.21686840213,94022.3615557068
2021-05-31 00:00:00+00:00,99984.25843485071,94012.05768484455
2021-06-01 00:00:00+00:00,100002.70462808949,94029.40206094911
2021-06-02 00:00:00+00:00,99999.73377630675,94026.60866233271
2021-06-03 00:00:00+00:00,99983.79174082351,94011.6188671097
2021-06-04 00:00:00+00:00,100015.99638400094,94041.89988153648
2021-06-05 00:00:00+00:00,100004.18879797157,94030.79757927122
2021-06-06 00:00:00+00:00,100016.37684171998,94042.25761397945
2021-06-07 00:00:00+00:00,100004.02712863922,94030.64556667606
2021-06-08 00:00:00+00:00,100018.2172507676,94043.9880927994
2021-06-09 00:00:00+00:00,100053.1401242633,94076.8249738144
2021-06-10 00:00:00+00:00,100084.55579659803,94106.36414373948
2021-06-11 00:00:00+00:00,100082.60127535116,94104.52636880288
2021-06-12 00:00:00+00:00,100076.42973132165,94098.7234598011
2021-06-13 00:00:00+00:00,100093.4507822024,94114.72781931036
2021-06-14 00:00:00+00:00,100079.72688348513,94101.82366841636
2021-06-15 00:00:00+00:00,100111.83625948097,94132.01510610463
2021-06-16 00:00:00+00:00,100112.15685351161,94132.31655060172
2021-06-17 00:00:00+00:00,100135.30498211792,94154.08200884385
2021-06-18 00:00:00+00:00,100147.3098306272,94165.36979082294
2021-06-19 00:00:00+00:00,100145.3665496107,94163.54258472189
2021-06-20 00:00:00+00:00,100161.53514585806,94178.74540791509
2021-06-21 00:00:00+00:00,100168.21203533863,94185.0234773715
2021-06-22 00:00:00+00:00,100147.12826966688,94165.19907475478
2021-06-23 00:00:00+00:00,100157.64068547715,94175.08356914452
2021-06-24 00:00:00+00:00,100139.96586602692,94158.46449158435
2021-06-25 00:00:00+00:00,100161.50482891184,94178.71690184281
2021-06-26 00:00:00+00:00,100149.93339728983,94167.83664814914
2021-06-27 00:00:00+00:00,100120.17232018813,94139.85324215057
2021-06-28 00:00:00+00:00,100168.46237306847,94185.25886207572
2021-06-29 00:00:00+00:00,100183.37059782915,94199.27659754848
2021-06-30 00:00:00+00:00,100170.85034780555,94187.50419971433
2021-07-01 00:00:00+00:00,100173.90531953143,94190.37669367103
2021-07-02 00:00:00+00:00,100165.4982237865,94182.47176561029
2021-07-03 00:00:00+00:00,100176.55525917564,94192.86834868345
2021-07-04 00:00:00+00:00,100173.82845055503,94190.30441618696
2021-07-05 00:00:00+00:00,100175.93802195635,94192.28797991366
2021-07-06 00:00:00+00:00,100151.62714360413,94169.42922460762
2021-07-07 00:00:00+00:00,100145.55286550075,94163.71777170106
2021-07-08 00:00:00+00:00,100137.81975248033,94156.44656842627
2021-07-09 00:00:00+00:00,100145.0384937387,94163.23412408971
2021-07-10 00:00:00+00:00,100153.76914498411,94171.44328122462
2021-07-11 00:00:00+00:00,100161.40286759971,94178.62103082363
2021-07-12 00:00:00+00:00,100152.53273562867,94170.28072434352
2021-07-13 00:00:00+00:00,100159.93532908507,94177.24115045393
2021-07-14 00:00:00+00:00,100153.15448755393,94170.8653381495
2021-07-15 00:00:00+00:00,100110.74388990142,94130.98798530045
2021-07-16 00:00:00+00:00,100129.10860403183,93865.86278520279
2021-07-17 00:00:00+00:00,100123.60544768108,93860.70386062923
2021-07-18 00:00:00+00:00,100148.55124048298,93884.08925171936
2021-07-19 00:00:00+00:00,100141.41219422987,93877.3967649355
2021-07-20 00:00:00+00:00,100101.7744137989,93840.23839499778
2021-07-21 00:00:00+00:00,100082.67278603156,93822.33160649263
2021-07-22 00:00:00+00:00,100046.37116151102,93788.30071024646
2021-07-23 00:00:00+00:00,100040.35980504622,93782.66537433921
2021-07-24 00:00:00+00:00,100041.72388090954,93783.94412494032
2021-07-25 00:00:00+00:00,100076.14433189285,93816.21151824929
2021-07-26 00:00:00+00:00,100083.6592356201,93823.25635198386
2021-07-27 00:00:00+00:00,100080.28783231358,93820.0958356807
2021-07-28 00:00:00+00:00,100097.82078093923,93836.53206858899
2021-07-29 00:00:00+00:00,100054.73363758158,93796.14009923462
2021-07-30 00:00:00+00:00,100049.039262334,93509.41349653334
2021-07-31 00:00:00+00:00,100032.67531209248,93494.11916286605
2021-08-01 00:00:00+00:00,100061.14486898467,93520.72782984699
2021-08-02 00:00:00+00:00,100037.34161659992,93498.48045809589
2021-08-03 00:00:00+00:00,100029.5987491087,93491.24369697132
2021-08-04 00:00:00+00:00,100036.87793641008,93498.04708599235
2021-08-05 00:00:00+00:00,100023.26998415077,93485.32860669422
2021-08-06 00:00:00+00:00,99977.03078423596,93442.11179525394
2021-08-07 00:00:00+00:00,99972.41517899718,93437.79788537542
2021-08-08 00:00:00+00:00,99966.4792509249,93432.24995451384
2021-08-09 00:00:00+00:00,99958.33209936728,93144.33858516531
2021-08-10 00:00:00+00:00,99942.41349720508,93129.50512767902
2021-08-11 00:00:00+00:00,99959.93405016226,93145.8313336347
2021-08-12 00:00:00+00:00,99943.89126956157,93130.88216274786
2021-08-13 00:00:00+00:00,99946.31069594067,93133.13666084825
2021-08-14 00:00:00+00:00,99937.79940422361,93125.2055697542
2021-08-15 00:00:00+00:00,99948.32722653425,93135.0157278998
2021-08-16 00:00:00+00:00,99955.96291749105,93142.13090648345
2021-08-17 00:00:00+00:00,99977.60727277944,93162.2998020132
2021-08-18 00:00:00+00:00,99968.45196917164,93153.76860024956
2021-08-19 00:00:00+00:00,99964.07599085137,93149.6909251049
2021-08-20 00:00:00+00:00,99945.5916198179,93132.46660295072
2021-08-21 00:00:00+00:00,99937.74434629572,93125.1542650338
2021-08-22 00:00:00+00:00,99946.24853387539,93133.07873626774
2021-08-23 00:00:00+00:00,99962.3093217339,93148.04468688754
2021-08-24 00:00:00+00:00,99944.95137893244,93131.87000622327
2021-08-25 00:00:00+00:00,99963.25349037688,93148.92449312196
2021-08-26 00:00:00+00:00,99991.22866994013,93174.99265114834
2021-08-27 00:00:00+00:00,100000.45200904724,93183.58725054427
2021-08-28 00:00:00+00:00,100038.79933905146,93219.32050673946
2021-08-29 00:00:00+00:00,100024.39439635302,93205.89752506475
2021-08-30 00:00:00+00:00,100000.6182298021,93183.74214030629
2021-08-31 00:00:00+00:00,99966.2130243114,93151.68228054259
2021-09-01 00:00:00+00:00,99996.98259056611,93180.35433655989
2021-09-02 00:00:00+00:00,100011.00096349997,93193.41710028895
2021-09-03 00:00:00+00:00,100010.88981668465,93193.31353016746
2021-09-04 00:00:00+00:00,100017.4568933422,93199.43294011419
2021-09-05 00:00:00+00:00,99996.05237650454,93179.48753364624
2021-09-06 00:00:00+00:00,100045.72314293825,93225.77232641257
2021-09-07 00:00:00+00:00,100049.29002520163,93229.096060235
2021-09-08 00:00:00+00:00,100052.46232023663,93232.0521051852
2021-09-09 00:00:00+00:00,100067.90172411069,93246.43903053495
2021-09-10 00:00:00+00:00,100078.46993591185,93256.28682488659
2021-09-11 00:00:00+00:00,100083.92080984123,93261.36612179162
2021-09-12 00:00:00+00:00,100069.18379509497,93247.6337048692
2021-09-13 00:00:00+00:00,100079.56212322271,93257.30455960211
2021-09-14 00:00:00+00:00,100118.01351514482,93293.13478398706
2021-09-15 00:00:00+00:00,100145.78533852934,93319.01344828773
2021-09-16 00:00:00+00:00,100178.48824322717,93349.48705027686
2021-09-17 00:00:00+00:00,100169.30907144782,93340.93360739529
2021-09-18 00:00:00+00:00,100150.60893940413,93323.50823230068
2021-09-19 00:00:00+00:00,100149.10061869049,93322.10273130545
2021-09-20 00:00:00+00:00,100151.20476904973,93324.06344522873
2021-09-21 00:00:00+00:00,100173.97661101703,93345.28296854273
2021-09-22 00:00:00+00:00,100141.28807559182,93314.82275629677
2021-09-23 00:00:00+00:00,100172.72448258619,93344.11619562781
2021-09-24 00:00:00+00:00,100170.57489594971,93342.11314274286
2021-09-25 00:00:00+00:00,100163.07416200198,93335.12372137306
2021-09-26 00:00:00+00:00,100143.92624101516,93317.28108236399
2021-09-27 00:00:00+00:00,100111.98618384644,93287.51832585467
2021-09-28 00:00:00+00:00,100129.36413345323,93303.71164949358
2021-09-29 00:00:00+00:00,100131.81842298011,93305.99863417886
2021-09-30 00:00:00+00:00,100107.14056687063,93283.00302654173
2021-10-01 00:00:00+00:00,100082.36085422935,93259.91250576347
2021-10-02 00:00:00+00:00,100076.67313158515,93254.61250572721
2021-10-03 00:00:00+00:00,100110.88531187171,93286.4924984944
2021-10-04 00:00:00+00:00,100106.71399871836,93282.60553683207
2021-10-05 00:00:00+00:00,100077.79336685722,93255.65637642099
2021-10-06 00:00:00+00:00,100081.68906967412,92979.51954651656
2021-10-07 00:00:00+00:00,100086.12208698419,92983.63798040256
2021-10-08 00:00:00+00:00,100138.80952293701,93032.58651960657
2021-10-09 00:00:00+00:00,100138.89510418907,93032.66602769414
2021-10-10 00:00:00+00:00,100142.50048518003,93036.01555741769
2021-10-11 00:00:00+00:00,100127.63017837258,93022.20050298248
2021-10-12 00:00:00+00:00,100089.79925639159,92987.05420416906
2021-10-13 00:00:00+00:00,100066.3774837173,92965.29452774447
2021-10-14 00:00:00+00:00,100070.73284205428,92969.34081362742
2021-10-15 00:00:00+00:00,100091.75699589551,92988.873015184
2021-10-16 00:00:00+00:00,100039.53196346085,92940.35406562174
2021-10-17 00:00:00+00:00,100037.35994456644,92938.3361812802
2021-10-18 00:00:00+00:00,100036.08864268623,92937.15509571781
2021-10-19 00:00:00+00:00,100035.57410563504,92936.67707213275
2021-10-20 00:00:00+00:00,100030.64085277071,92932.09390127112
2021-10-21 00:00:00+00:00,100032.51705774438,92933.83696374983
2021-10-22 00:00:00+00:00,100022.10449066763,92645.36180033488
2021-10-23 00:00:00+00:00,100012.22487941955,92636.21082152688
2021-10-24 00:00:00+00:00,100012.56781575705,92636.52846592384
2021-10-25 00:00:00+00:00,100002.7564900178,92627.4407364916
2021-10-26 00:00:00+00:00,99989.57637367748,92615.23266855365
2021-10-27 00:00:00+00:00,99992.68685375294,92618.11374722552
2021-10-28 00:00:00+00:00,99988.61105868367,92614.33854662623
2021-10-29 00:00:00+00:00,100019.51086813683,92642.95946038251
2021-10-30 00:00:00+00:00,99967.79282818218,92595.05568403626
2021-10-31 00:00:00+00:00,99990.49070679105,92616.07956857185
2021-11-01 00:00:00+00:00,100016.2622422983,92639.95042435295
2021-11-02 00:00:00+00:00,99976.02887375018,92602.68431198141
2021-11-03 00:00:00+00:00,99970.20903353672,92597.29369152866
2021-11-04 00:00:00+00:00,99976.60060774762,92325.42199887898
2021-11-05 00:00:00+00:00,100003.59700803692,92350.35237292659
2021-11-06 00:00:00+00:00,100018.07868417932,92363.7257708314
2021-11-07 00:00:00+00:00,100039.18752260199,92383.21915631794
2021-11-08 00:00:00+00:00,100003.30145423906,92350.07943777031
2021-11-09 00:00:00+00:00,99983.68910691,92331.96801737258
2021-11-10 00:00:00+00:00,99957.40402906165,92307.69452847747
2021-11-11 00:00:00+00:00,99942.06392075258,92293.52839395664
2021-11-12 00:00:00+00:00,99963.50786307215,92313.33123794154
2021-11-13 00:00:00+00:00,99972.94202837482,92322.04340946449
2021-11-14 00:00:00+00:00,99962.21643940065,92312.13864652789
2021-11-15 00:00:00+00:00,99985.5194736472,92333.65830670425
2021-11-16 00:00:00+00:00,99970.34325299894,92319.64351757179
2021-11-17 00:00:00+00:00,99974.12772151588,92323.13836187279
2021-11-18 00:00:00+00:00,99980.58701284441,92329.10332561527
2021-11-19 00:00:00+00:00,99965.45283055899,92315.12735766261
2021-11-20 00:00:00+00:00,99955.62576065664,92306.05235040859
2021-11-21 00:00:00+00:00,99961.8072542474,92311.76077618904
2021-11-22 00:00:00+00:00,99937.76480233912,92289.55828575802
2021-11-23 00:00:00+00:00,99958.25331490689,92308.47881873723
2021-11-24 00:00:00+00:00,99971.49171184457,92043.77864875768
2021-11-25 00:00:00+00:00,99984.2761757407,92055.54930802112
2021-11-26 00:00:00+00:00,99979.11654956728,92050.79883884951
2021-11-27 00:00:00+00:00,99986.5938464679,92057.68318806775
2021-11-28 00:00:00+00:00,99962.71643531039,92035.69924935026
2021-11-29 00:00:00+00:00,99982.0795031113,92053.52683095488
2021-11-30 00:00:00+00:00,99979.39773026216,92051.05772198907
2021-12-01 00:00:00+00:00,99970.00028263817,92042.40548949603
2021-12-02 00:00:00+00:00,99991.84792108565,92062.52061594682
2021-12-03 00:00:00+00:00,99978.83996443225,92050.54418684312
2021-12-04 00:00:00+00:00,99951.83457580573,92025.68031844925
2021-12-05 00:00:00+00:00,99921.88369943114,91998.1045387129
2021-12-06 00:00:00+00:00,99934.92478034113,92010.11146532834
2021-12-07 00:00:00+00:00,99910.4645892922,91987.59096101193
2021-12-08 00:00:00+00:00,99946.34280562846,92020.62404420614
2021-12-09 00:00:00+00:00,99986.73633282607,91781.75250316247
2021-12-10 00:00:00+00:00,99951.98976247401,91749.8572614799
2021-12-11 00:00:00+00:00,99946.80030532427,91745.09365493355
2021-12-12 00:00:00+00:00,99947.72894249205,91745.94608746434
2021-12-13 00:00:00+00:00,99957.56791021046,91754.97766238257
2021-12-14 00:00:00+00:00,99948.63734769325,91746.77994827837
2021-12-15 00:00:00+00:00,99948.39152169747,91746.55429494142
2021-12-16 00:00:00+00:00,99925.46363118228,91725.50788368864
2021-12-17 00:00:00+00:00,99922.20024762176,91722.51229574106
2021-12-18 00:00:00+00:00,99918.22029182604,91718.85893799369
2021-12-19 00:00:00+00:00,99924.45120715328,91724.57853990697
2021-12-20 00:00:00+00:00,99924.58922152116,91724.70522871609
2021-12-21 00:00:00+00:00,99917.4794321979,91718.17887384193
2021-12-22 00:00:00+00:00,99884.495335999,91412.74693978849
2021-12-23 00:00:00+00:00,99858.70308923887,91389.1422740377
2021-12-24 00:00:00+00:00,99874.4635984162,91403.56604854067
2021-12-25 00:00:00+00:00,99878.85173572233,91407.58200400756
2021-12-26 00:00:00+00:00,99876.18976524097,91405.14580974984
2021-12-27 00:00:00+00:00,99874.83012519394,91129.68605075567
2021-12-28 00:00:00+00:00,99866.93121792981,91122.47878003269
2021-12-29 00:00:00+00:00,99876.65992118209,91131.35562790267
2021-12-30 00:00:00+00:00,99891.12995914958,91144.55865428546
2021-12-31 00:00:00+00:00,99886.24406320049,91140.10057247087
2022-01-01 00:00:00+00:00,99904.69261567833,91156.93375049268
2022-01-02 00:00:00+00:00,99895.58288770771,91148.62167978448
2022-01-03 00:00:00+00:00,99928.42904447473,91178.59179287904
2022-01-04 00:00:00+00:00,99906.96602588492,91159.00809853544
2022-01-05 00:00:00+00:00,99896.57669753309,91149.52847058722
2022-01-06 00:00:00+00:00,99890.49403867975,91143.97841567385
2022-01-07 00:00:00+00:00,99869.97073214385,91125.25215121866
2022-01-08 00:00:00+00:00,99835.89205402206,91094.15743762194
2022-01-09 00:00:00+00:00,99814.76228495808,91074.87781312884
2022-01-10 00:00:00+00:00,99850.2994970115,91107.3033499081
2022-01-11 00:00:00+00:00,99874.71598692925,91129.58190655624
2022-01-12 00:00:00+00:00,99886.13610789375,91140.00206984313
2022-01-13 00:00:00+00:00,99884.62403473229,91138.62239538145
2022-01-14 00:00:00+00:00,99873.34391728592,91128.32997675892
2022-01-15 00:00:00+00:00,99859.91904802067,90842.69561308873
2022-01-16 00:00:00+00:00,99864.62284670532,90846.97466474638
2022-01-17 00:00:00+00:00,99850.6091428956,90834.2263805325
2022-01-18 00:00:00+00:00,99839.4535792803,90824.07815009574
2022-01-19 00:00:00+00:00,99812.50106042933,90799.55940935046
2022-01-20 00:00:00+00:00,99829.8494133686,90542.94254989889
2022-01-21 00:00:00+00:00,99855.7187161888,90566.4052998962
2022-01-22 00:00:00+00:00,99874.12879191939,90583.10273497208
2022-01-23 00:00:00+00:00,99852.17587088342,90563.19203611955
2022-01-24 00:00:00+00:00,99870.05826249775,90579.4108761369
2022-01-25 00:00:00+00:00,99816.70641711264,90531.02221182437
2022-01-26 00:00:00+00:00,99805.91151242609,90521.23152857072
2022-01-27 00:00:00+00:00,99801.24668302602,90517.00065591231
2022-01-28 00:00:00+00:00,99817.30255468751,90531.5628922973
2022-01-29 00:00:00+00:00,99802.39485389438,90518.04201548145
2022-01-30 00:00:00+00:00,99812.83548832711,90527.51138530603
2022-01-31 00:00:00+00:00,99809.41817836452,90524.41197865125
2022-02-01 00:00:00+00:00,99757.5673163643,90477.38466520904
2022-02-02 00:00:00+00:00,99758.4813731226,90478.2136896846
2022-02-03 00:00:00+00:00,99734.68140863646,90456.62777294907
2022-02-04 00:00:00+00:00,99747.63772105664,90468.37879389133
2022-02-05 00:00:00+00:00,99747.33987756654,90468.10865799339
2022-02-06 00:00:00+00:00,99783.46618300717,90229.46990281084
2022-02-07 00:00:00+00:00,99772.01864297951,90219.11843369578
2022-02-08 00:00:00+00:00,99808.97128027369,90252.53295618239
2022-02-09 00:00:00+00:00,99824.0057532043,90266.1279191025
2022-02-10 00:00:00+00:00,99813.83795618589,90256.93366107414
2022-02-11 00:00:00+00:00,99827.37753319046,90269.17686029906
2022-02-12 00:00:00+00:00,99847.66592372257,90287.52269245862
2022-02-13 00:00:00+00:00,99860.9952314008,90299.57575507494
2022-02-14 00:00:00+00:00,99830.83261969346,90272.30113163938
2022-02-15 00:00:00+00:00,99817.3976153551,90260.1524925315
2022-02-16 00:00:00+00:00,99813.47866979978,90256.60877538515
2022-02-17 00:00:00+00:00,99812.99388881643,90256.17041086624
2022-02-18 00:00:00+00:00,99826.3006202468,90268.20305884922
2022-02-19 00:00:00+00:00,99830.81841079886,90272.28828320792
2022-02-20 00:00:00+00:00,99805.31603454174,90249.22769031649
2022-02-21 00:00:00+00:00,99813.8515428567,90256.94594685808
2022-02-22 00:00:00+00:00,99826.95815207947,90268.79763379211
2022-02-23 00:00:00+00:00,99839.0569373861,90279.73799321684
2022-02-24 00:00:00+00:00,99861.49263357285,90300.02553233798
2022-02-25 00:00:00+00:00,99879.03043596372,90315.8841377114
2022-02-26 00:00:00+00:00,99889.13302199455,90325.0194285274
2022-02-27 00:00:00+00:00,99888.73291632823,90324.65763189355
2022-02-28 00:00:00+00:00,99856.77001737153,90295.75509383048
2022-03-01 00:00:00+00:00,99866.28606978286,90304.36001003039
2022-03-02 00:00:00+00:00,99871.39882288309,90308.98323088675
2022-03-03 00:00:00+00:00,99877.77923327421,90314.75273428622
2022-03-04 00:00:00+00:00,99853.4394495101,90292.74341880948
2022-03-05 00:00:00+00:00,99832.98236992853,90274.24504911946
2022-03-06 00:00:00+00:00,99854.8699045368,90294.03691164668
2022-03-07 00:00:00+00:00,99855.07713958202,90294.22430449832
2022-03-08 00:00:00+00:00,99869.59076458089,90307.34828926364
2022-03-09 00:00:00+00:00,99871.14467088031,90308.75341324898
2022-03-10 00:00:00+00:00,99872.72710368475,90310.18433240388
2022-03-11 00:00:00+00:00,99892.33553413999,90327.91530881992
2022-03-12 00:00:00+00:00,99883.08879187118,90319.55391704675
2022-03-13 00:00:00+00:00,99885.98795815863,90322.17549602453
2022-03-14 00:00:00+00:00,99877.80804943392,90314.7787913768
2022-03-15 00:00:00+00:00,99870.17930201307,90307.88047583278
2022-03-16 00:00:00+00:00,99865.03709637515,90303.23062243933
2022-03-17 00:00:00+00:00,99870.4364726508,90308.11302307938
2022-03-18 00:00:00+00:00,99861.92971833608,90300.42076742047
2022-03-19 00:00:00+00:00,99887.83708221778,90323.84757146973
2022-03-20 00:00:00+00:00,99871.07932149417,90308.69432088936
2022-03-21 00:00:00+00:00,99868.36366623442,90306.23868225604
2022-03-22 00:00:00+00:00,99860.63105510976,90299.24644767617
2022-03-23 00:00:00+00:00,99890.3324289063,90326.10399548007
2022-03-24 00:00:00+00:00,99895.22429514899,90330.52747879647
2022-03-25 00:00:00+00:00,99916.68905384207,90349.93704505583
2022-03-26 00:00:00+00:00,99888.20625814232,90324.1813998007
2022-03-27 00:00:00+00:00,99894.49681764712,90329.86965529252
2022-03-28 00:00:00+00:00,99913.13992906731,90346.72773935326
2022-03-29 00:00:00+00:00,99915.76456117032,90349.10107005024
2022-03-30 00:00:00+00:00,99937.8966847834,90369.11410284837
2022-03-31 00:00:00+00:00,99928.62526596531,90360.73039723859
2022-04-01 00:00:00+00:00,99957.58001825192,90386.91281051731
2022-04-02 00:00:00+00:00,100004.18424795286,90429.05481161228
2022-04-03 00:00:00+00:00,99997.97725243293,90423.44211908038
2022-04-04 00:00:00+00:00,99990.13013034224,90416.34633764894
2022-04-05 00:00:00+00:00,100019.95861664221,90443.31882727877
2022-04-06 00:00:00+00:00,100052.29077861646,90472.5552724269
2022-04-07 00:00:00+00:00,100042.90881474997,90464.0716061573
2022-04-08 00:00:00+00:00,100035.56397876806,90457.4300183019
2022-04-09 00:00:00+00:00,100030.96516579959,90453.27152920346
2022-04-10 00:00:00+00:00,100005.28211537431,90430.0475612055
2022-04-11 00:00:00+00:00,99988.04728750457,90414.46292136445
2022-04-12 00:00:00+00:00,99969.11628534079,90397.34451131811
2022-04-13 00:00:00+00:00,99954.87454268431,90384.46637689821
2022-04-14 00:00:00+00:00,99955.17840815165,90384.74114807115
2022-04-15 00:00:00+00:00,99960.8174814458,90389.8402953902
2022-04-16 00:00:00+00:00,99992.57283594736,90418.55516081688
2022-04-17 00:00:00+00:00,99973.75664757888,90401.54057145628
2022-04-18 00:00:00+00:00,99994.27852469168,90420.09753448966
2022-04-19 00:00:00+00:00,99991.02484004362,90417.15538132285
2022-04-20 00:00:00+00:00,99991.03548052149,90417.16500300383
2022-04-21 00:00:00+00:00,100005.41654446165,90430.16911907229
2022-04-22 00:00:00+00:00,99984.13278464446,90410.9232215373
2022-04-23 00:00:00+00:00,99992.71217892873,90418.68116208566
2022-04-24 00:00:00+00:00,99997.00678341984,90422.56456984345
2022-04-25 00:00:00+00:00,100007.76949937384,90432.29678493271
2022-04-26 00:00:00+00:00,100014.4989071881,90438.38187019851
2022-04-27 00:00:00+00:00,100064.20629211729,90483.32990782421
